"","Year","Country.Code","Commodity.Code","Animal.health","Consumer.information","Cost.saving","Food.safety","Harmonization","Labelling","Lower.barriers.to.trade","National.security.requirements","Not.specified","Other","Plant.protection","Prevention.of.deceptive.practices.and.consumer.protection","Protect.humans.from.animal.plant.pest.or.disease","Protect.territory.from.other.damage.from.pests","Protection.of.animal.or.plant.life.or.health","Protection.of.Human.health.or.Safety","Protection.of.the.environment","Quality.requirements","Trade.Value..US..","gdp_d","gdp_o","comrelig","gatt_d","gatt_o","eu_d","Origin","distw","ln_gdp_o","ln_gdp_d","ln_trade","ln_dist","contig","ln_Tariff"
"790",2008,"COL",404,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,578535,244056735744,1653508538368,0.84851,1,1,0,"BRA",4305.87383389587,28.1339205331699,26.2206665587512,13.2682543250822,8.36773537742442,1,0
"791",2008,"COL",407,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,578535,244056735744,1653508538368,0.84851,1,1,0,"BRA",4305.87383389587,28.1339205331699,26.2206665587512,13.2682543250822,8.36773537742442,1,0
"792",2008,"COL",1063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578535,244056735744,1653508538368,0.84851,1,1,0,"BRA",4305.87383389587,28.1339205331699,26.2206665587512,13.2682543250822,8.36773537742442,1,0
"793",2008,"COL",10410,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578535,244056735744,1653508538368,0.84851,1,1,0,"BRA",4305.87383389587,28.1339205331699,26.2206665587512,13.2682543250822,8.36773537742442,1,0
"794",2008,"COL",10420,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578535,244056735744,1653508538368,0.84851,1,1,0,"BRA",4305.87383389587,28.1339205331699,26.2206665587512,13.2682543250822,8.36773537742442,1,0
"795",2008,"COL",20850,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,578535,244056735744,1653508538368,0.84851,1,1,0,"BRA",4305.87383389587,28.1339205331699,26.2206665587512,13.2682543250822,8.36773537742442,1,0
"796",2008,"CRI",1,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1200,29831168000,1653508538368,0.79691005,1,1,0,"BRA",5368.42752962112,28.1339205331699,24.1188195899194,7.09007683577609,8.58829031959729,1,0
"797",2008,"CRI",2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1200,29831168000,1653508538368,0.79691005,1,1,0,"BRA",5368.42752962112,28.1339205331699,24.1188195899194,7.09007683577609,8.58829031959729,1,0
"798",2008,"CRI",3,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1200,29831168000,1653508538368,0.79691005,1,1,0,"BRA",5368.42752962112,28.1339205331699,24.1188195899194,7.09007683577609,8.58829031959729,1,0
"799",2008,"CRI",4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,29831168000,1653508538368,0.79691005,1,1,0,"BRA",5368.42752962112,28.1339205331699,24.1188195899194,3.91202300542815,8.58829031959729,1,0
"800",2008,"CRI",401,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,29831168000,1653508538368,0.79691005,1,1,0,"BRA",5368.42752962112,28.1339205331699,24.1188195899194,3.91202300542815,8.58829031959729,1,0
"801",2008,"CRI",402,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,50,29831168000,1653508538368,0.79691005,1,1,0,"BRA",5368.42752962112,28.1339205331699,24.1188195899194,3.91202300542815,8.58829031959729,1,0
"802",2008,"CRI",406,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,29831168000,1653508538368,0.79691005,1,1,0,"BRA",5368.42752962112,28.1339205331699,24.1188195899194,3.91202300542815,8.58829031959729,1,0
"803",2008,"CRI",1006,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,29831168000,1653508538368,0.79691005,1,1,0,"BRA",5368.42752962112,28.1339205331699,24.1188195899194,3.91202300542815,8.58829031959729,1,0
"804",2008,"CRI",40310,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,29831168000,1653508538368,0.79691005,1,1,0,"BRA",5368.42752962112,28.1339205331699,24.1188195899194,3.91202300542815,8.58829031959729,1,0
"805",2008,"ECU",6,0,0,0,0,0,0,0,0,0,0,7,0,5,7,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,3.04452243772342
"806",2008,"ECU",7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"807",2008,"ECU",8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"808",2008,"ECU",101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"809",2008,"ECU",103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"810",2008,"ECU",104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"811",2008,"ECU",105,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"812",2008,"ECU",203,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"813",2008,"ECU",207,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"814",2008,"ECU",407,6,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"815",2008,"ECU",601,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"816",2008,"ECU",602,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"817",2008,"ECU",603,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"818",2008,"ECU",604,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"819",2008,"ECU",701,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"820",2008,"ECU",806,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"821",2008,"ECU",901,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"822",2008,"ECU",904,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"823",2008,"ECU",1001,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"824",2008,"ECU",1005,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"825",2008,"ECU",1007,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"826",2008,"ECU",1063,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"827",2008,"ECU",1201,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"828",2008,"ECU",1212,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"829",2008,"ECU",1214,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"830",2008,"ECU",2930,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"831",2008,"ECU",5201,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"832",2008,"ECU",10690,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"833",2008,"ECU",60240,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"834",2008,"ECU",60290,0,0,0,0,0,0,0,0,0,0,6,0,4,6,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"835",2008,"ECU",60390,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"836",2008,"ECU",70310,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"837",2008,"ECU",80450,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"838",2008,"ECU",80720,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"839",2008,"ECU",110220,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"840",2008,"ECU",120710,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"841",2008,"ECU",120720,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"842",2008,"ECU",120799,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"843",2008,"ECU",120999,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"844",2008,"ECU",121190,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"845",2008,"ECU",121410,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37450,61762633728,1653508538368,0.84715205,1,1,0,"BRA",4265.7424553772,28.1339205331699,24.8465643863133,10.5307619889454,8.35837152575486,0,0
"846",2008,"EEC",4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"847",2008,"EEC",6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"848",2008,"EEC",23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"849",2008,"EEC",102,5,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"850",2008,"EEC",103,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"851",2008,"EEC",104,3,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"852",2008,"EEC",105,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"853",2008,"EEC",106,3,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"854",2008,"EEC",201,5,0,0,10,0,0,0,0,0,0,8,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"855",2008,"EEC",202,3,0,0,10,0,0,0,0,0,0,8,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"856",2008,"EEC",203,5,0,0,10,0,0,0,0,0,0,8,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"857",2008,"EEC",204,5,0,0,10,0,0,0,0,0,0,8,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"858",2008,"EEC",205,5,0,0,10,0,0,0,0,0,0,8,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"859",2008,"EEC",206,3,0,0,10,0,0,0,0,0,0,8,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"860",2008,"EEC",207,2,0,0,10,0,0,0,0,0,0,8,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"861",2008,"EEC",208,3,0,0,9,0,0,0,0,0,0,8,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"862",2008,"EEC",209,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"863",2008,"EEC",210,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"864",2008,"EEC",301,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"865",2008,"EEC",302,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"866",2008,"EEC",303,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"867",2008,"EEC",304,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"868",2008,"EEC",305,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"869",2008,"EEC",306,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"870",2008,"EEC",307,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"871",2008,"EEC",407,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"872",2008,"EEC",408,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"873",2008,"EEC",511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"874",2008,"EEC",602,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"875",2008,"EEC",709,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"876",2008,"EEC",1001,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"877",2008,"EEC",1002,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"878",2008,"EEC",1003,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"879",2008,"EEC",1004,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"880",2008,"EEC",1005,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"881",2008,"EEC",1006,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"882",2008,"EEC",1007,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"883",2008,"EEC",1008,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"884",2008,"EEC",1108,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"885",2008,"EEC",1302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"886",2008,"EEC",1504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"887",2008,"EEC",1518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"888",2008,"EEC",1521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"889",2008,"EEC",1603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"890",2008,"EEC",1604,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"891",2008,"EEC",1605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"892",2008,"EEC",2507,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"893",2008,"EEC",2519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"894",2008,"EEC",2712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"895",2008,"EEC",2825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"896",2008,"EEC",2907,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"897",2008,"EEC",2916,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"898",2008,"EEC",3504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"899",2008,"EEC",3913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"900",2008,"EEC",4415,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"901",2008,"EEC",10310,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"902",2008,"EEC",10511,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"903",2008,"EEC",10512,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"904",2008,"EEC",10592,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"905",2008,"EEC",10593,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"906",2008,"EEC",10599,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"907",2008,"EEC",20230,3,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"908",2008,"EEC",20329,3,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"909",2008,"EEC",20423,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"910",2008,"EEC",20450,3,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"911",2008,"EEC",20711,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"912",2008,"EEC",20712,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
"913",2008,"EEC",20713,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5307619889454,NA,0,0
