Year,Country,Country Code,Commodity Code,Objectives
2008,Uruguay,URY,101,Animal health
2008,Uruguay,URY,101,Protect humans from animal/plant pest or disease
2008,Albania,ALB,204,Food safety
2008,Albania,ALB,204,Animal health
2008,Albania,ALB,204,Protect humans from animal/plant pest or disease
2008,Albania,ALB,201,Food safety
2008,Albania,ALB,201,Animal health
2008,Albania,ALB,201,Protect humans from animal/plant pest or disease
2008,Albania,ALB,401,Food safety
2008,Albania,ALB,401,Animal health
2008,Albania,ALB,401,Protect humans from animal/plant pest or disease
2008,Korea  Republic of,KOR,4,Food safety
2008,Korea  Republic of,KOR,4,Protect humans from animal/plant pest or disease
2008,Korea  Republic of,KOR,2,Food safety
2008,Korea  Republic of,KOR,2,Protect humans from animal/plant pest or disease
2008,Philippines,PHL,10511,Animal health
2008,Philippines,PHL,207,Animal health
2008,Philippines,PHL,105,Animal health
2008,Philippines,PHL,407,Animal health
2008,Philippines,PHL,51199,Animal health
2008,Australia,AUS,803,Plant protection
2008,Argentina,ARG,10690,Animal health
2008,United States of America,USA,70930,Plant protection
2008,European Union,EEC,6,Plant protection
2008,European Union,EEC,6,Protect territory from other damage from pests
2008,European Union,EEC,20329,Food safety
2008,European Union,EEC,20329,Animal health
2008,European Union,EEC,20329,Protect humans from animal/plant pest or disease
2008,European Union,EEC,20329,Protect territory from other damage from pests
2008,European Union,EEC,20230,Food safety
2008,European Union,EEC,20230,Animal health
2008,European Union,EEC,20230,Protect humans from animal/plant pest or disease
2008,European Union,EEC,20230,Protect territory from other damage from pests
2008,European Union,EEC,206,Food safety
2008,European Union,EEC,206,Animal health
2008,European Union,EEC,206,Protect humans from animal/plant pest or disease
2008,European Union,EEC,206,Protect territory from other damage from pests
2008,European Union,EEC,20450,Food safety
2008,European Union,EEC,20450,Animal health
2008,European Union,EEC,20450,Protect humans from animal/plant pest or disease
2008,European Union,EEC,20450,Protect territory from other damage from pests
2008,European Union,EEC,201,Food safety
2008,European Union,EEC,201,Animal health
2008,European Union,EEC,201,Protect humans from animal/plant pest or disease
2008,European Union,EEC,201,Protect territory from other damage from pests
2008,European Union,EEC,202,Food safety
2008,European Union,EEC,202,Animal health
2008,European Union,EEC,202,Protect humans from animal/plant pest or disease
2008,European Union,EEC,202,Protect territory from other damage from pests
2008,European Union,EEC,207,Food safety
2008,European Union,EEC,207,Animal health
2008,European Union,EEC,207,Protect humans from animal/plant pest or disease
2008,European Union,EEC,207,Protect territory from other damage from pests
2008,European Union,EEC,204,Food safety
2008,European Union,EEC,204,Animal health
2008,European Union,EEC,204,Protect humans from animal/plant pest or disease
2008,European Union,EEC,204,Protect territory from other damage from pests
2008,European Union,EEC,102,Food safety
2008,European Union,EEC,102,Animal health
2008,European Union,EEC,102,Protect humans from animal/plant pest or disease
2008,European Union,EEC,102,Protect territory from other damage from pests
2008,European Union,EEC,20890,Food safety
2008,European Union,EEC,20890,Animal health
2008,European Union,EEC,20890,Protect humans from animal/plant pest or disease
2008,European Union,EEC,20890,Protect territory from other damage from pests
2008,European Union,EEC,205,Food safety
2008,European Union,EEC,205,Animal health
2008,European Union,EEC,205,Protect humans from animal/plant pest or disease
2008,European Union,EEC,205,Protect territory from other damage from pests
2008,European Union,EEC,104,Food safety
2008,European Union,EEC,104,Animal health
2008,European Union,EEC,104,Protect humans from animal/plant pest or disease
2008,European Union,EEC,104,Protect territory from other damage from pests
2008,European Union,EEC,203,Food safety
2008,European Union,EEC,203,Animal health
2008,European Union,EEC,203,Protect humans from animal/plant pest or disease
2008,European Union,EEC,203,Protect territory from other damage from pests
2008,European Union,EEC,20423,Food safety
2008,European Union,EEC,20423,Animal health
2008,European Union,EEC,20423,Protect humans from animal/plant pest or disease
2008,European Union,EEC,20423,Protect territory from other damage from pests
2008,European Union,EEC,106,Food safety
2008,European Union,EEC,106,Animal health
2008,European Union,EEC,106,Protect humans from animal/plant pest or disease
2008,European Union,EEC,106,Protect territory from other damage from pests
2008,European Union,EEC,103,Food safety
2008,European Union,EEC,103,Animal health
2008,European Union,EEC,103,Protect humans from animal/plant pest or disease
2008,European Union,EEC,103,Protect territory from other damage from pests
2008,United States of America,USA,280540,Protection of the environment
2008,Japan,JPN,207,Animal health
2008,Japan,JPN,407,Animal health
2008,Japan,JPN,105,Animal health
2008,Philippines,PHL,103,Animal health
2008,Philippines,PHL,104,Animal health
2008,Philippines,PHL,4,Animal health
2008,Philippines,PHL,102,Animal health
2008,Philippines,PHL,204,Animal health
2008,Philippines,PHL,203,Animal health
2008,Philippines,PHL,201,Animal health
2008,Brazil,BRA,120799,Plant protection
2008,Brazil,BRA,120799,Protect territory from other damage from pests
2008,Brazil,BRA,70700,Plant protection
2008,Brazil,BRA,70700,Protect territory from other damage from pests
2008,Brazil,BRA,80711,Plant protection
2008,Brazil,BRA,80711,Protect territory from other damage from pests
2008,Brazil,BRA,70990,Plant protection
2008,Brazil,BRA,70990,Protect territory from other damage from pests
2008,Brazil,BRA,1,Animal health
2008,Korea  Republic of,KOR,301,Food safety
2008,Korea  Republic of,KOR,301,Animal health
2008,Korea  Republic of,KOR,301,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,70810,Food safety
2008,Brazil,BRA,70810,Protect humans from animal/plant pest or disease
2008,Korea  Republic of,KOR,301,Food safety
2008,Korea  Republic of,KOR,301,Animal health
2008,Korea  Republic of,KOR,301,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,104,Animal health
2008,Brazil,BRA,102,Animal health
2008,Brazil,BRA,103,Animal health
2008,Korea  Republic of,KOR,301,Food safety
2008,Korea  Republic of,KOR,301,Animal health
2008,Korea  Republic of,KOR,301,Protect humans from animal/plant pest or disease
2008,Nicaragua,NIC,8,Protect humans from animal/plant pest or disease
2008,Nicaragua,NIC,12,Protect humans from animal/plant pest or disease
2008,Nicaragua,NIC,6,Protect humans from animal/plant pest or disease
2008,Nicaragua,NIC,10,Protect humans from animal/plant pest or disease
2008,Nicaragua,NIC,7,Protect humans from animal/plant pest or disease
2008,Nicaragua,NIC,14,Protect humans from animal/plant pest or disease
2008,Nicaragua,NIC,13,Protect humans from animal/plant pest or disease
2008,Nicaragua,NIC,11,Protect humans from animal/plant pest or disease
2008,Nicaragua,NIC,9,Protect humans from animal/plant pest or disease
2008,Israel,ISR,8516,Protection of Human health or Safety
2008,Israel,ISR,8516,Protection of Human health or Safety
2008,Israel,ISR,8516,Protection of Human health or Safety
2008,Colombia,COL,202,Animal health
2008,Colombia,COL,203,Animal health
2008,Colombia,COL,204,Animal health
2008,Colombia,COL,103,Animal health
2008,Colombia,COL,104,Animal health
2008,Colombia,COL,102,Animal health
2008,Thailand,THA,401,Food safety
2008,Thailand,THA,401,Protect humans from animal/plant pest or disease
2008,United States of America,USA,301,Animal health
2008,Israel,ISR,406,Protection of Human health or Safety
2008,Israel,ISR,406,Protection of Human health or Safety
2008,Israel,ISR,406,Protection of Human health or Safety
2008,Armenia,ARM,1,Food safety
2008,Armenia,ARM,1,Animal health
2008,Armenia,ARM,1,Protect humans from animal/plant pest or disease
2008,South Africa,ZAF,70310,Protection of Human health or Safety
2008,South Africa,ZAF,70310,Protection of Human health or Safety
2008,South Africa,ZAF,70310,Protection of Human health or Safety
2008,South Africa,ZAF,100510,Protection of Human health or Safety
2008,South Africa,ZAF,100510,Protection of Human health or Safety
2008,South Africa,ZAF,100510,Protection of Human health or Safety
2008,Australia,AUS,207,Animal health
2008,New Zealand,NZL,60290,Plant protection
2008,New Zealand,NZL,60290,Protect humans from animal/plant pest or disease
2008,New Zealand,NZL,60290,Protect territory from other damage from pests
2008,Colombia,COL,202,Animal health
2008,Colombia,COL,203,Animal health
2008,Colombia,COL,204,Animal health
2008,Colombia,COL,103,Animal health
2008,Colombia,COL,104,Animal health
2008,Colombia,COL,102,Animal health
2008,Brazil,BRA,504,Food safety
2008,Brazil,BRA,504,Animal health
2008,Brazil,BRA,504,Protect humans from animal/plant pest or disease
2008,European Union,EEC,105,Food safety
2008,European Union,EEC,105,Protect humans from animal/plant pest or disease
2008,European Union,EEC,407,Food safety
2008,European Union,EEC,407,Protect humans from animal/plant pest or disease
2008,Chile,CHL,9705,Animal health
2008,Chile,CHL,506,Animal health
2008,Chile,CHL,9601,Animal health
2008,New Zealand,NZL,304,Food safety
2008,New Zealand,NZL,304,Animal health
2008,New Zealand,NZL,304,Protect humans from animal/plant pest or disease
2008,New Zealand,NZL,304,Protect territory from other damage from pests
2008,United States of America,USA,81090,Plant protection
2008,Brazil,BRA,206,Food safety
2008,Brazil,BRA,206,Animal health
2008,Brazil,BRA,206,Protect humans from animal/plant pest or disease
2008,Korea  Republic of,KOR,207,Food safety
2008,Korea  Republic of,KOR,201,Food safety
2008,European Union,EEC,102,Animal health
2008,United States of America,USA,203,Animal health
2008,Colombia,COL,102,Animal health
2008,Colombia,COL,103,Animal health
2008,Colombia,COL,10420,Animal health
2008,Colombia,COL,10410,Animal health
2008,Canada,CAN,70521,Food safety
2008,Canada,CAN,70521,Protect humans from animal/plant pest or disease
2008,Albania,ALB,105,Food safety
2008,Albania,ALB,105,Animal health
2008,Albania,ALB,105,Protect humans from animal/plant pest or disease
2008,Albania,ALB,207,Food safety
2008,Albania,ALB,207,Animal health
2008,Albania,ALB,207,Protect humans from animal/plant pest or disease
2008,Albania,ALB,511,Food safety
2008,Albania,ALB,511,Animal health
2008,Albania,ALB,511,Protect humans from animal/plant pest or disease
2008,Albania,ALB,407,Food safety
2008,Albania,ALB,407,Animal health
2008,Albania,ALB,407,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,70990,Plant protection
2008,Brazil,BRA,70990,Protect territory from other damage from pests
2008,Brazil,BRA,80711,Plant protection
2008,Brazil,BRA,80711,Protect territory from other damage from pests
2008,Brazil,BRA,8071,Plant protection
2008,Brazil,BRA,8071,Protect territory from other damage from pests
2008,Brazil,BRA,707,Plant protection
2008,Brazil,BRA,707,Protect territory from other damage from pests
2008,Singapore,SGP,203,Food safety
2008,Singapore,SGP,203,Protect humans from animal/plant pest or disease
2008,Singapore,SGP,103,Food safety
2008,Singapore,SGP,103,Protect humans from animal/plant pest or disease
2008,United States of America,USA,4411,Protection of Human health or Safety
2008,United States of America,USA,4411,Protection of Human health or Safety
2008,United States of America,USA,4411,Protection of Human health or Safety
2008,United States of America,USA,4411,Protection of the environment
2008,United States of America,USA,4408,Protection of Human health or Safety
2008,United States of America,USA,4408,Protection of Human health or Safety
2008,United States of America,USA,4408,Protection of Human health or Safety
2008,United States of America,USA,4408,Protection of the environment
2008,United States of America,USA,4412,Protection of Human health or Safety
2008,United States of America,USA,4412,Protection of Human health or Safety
2008,United States of America,USA,4412,Protection of Human health or Safety
2008,United States of America,USA,4412,Protection of the environment
2008,United States of America,USA,44,Protection of Human health or Safety
2008,United States of America,USA,44,Protection of Human health or Safety
2008,United States of America,USA,44,Protection of Human health or Safety
2008,United States of America,USA,44,Protection of the environment
2008,United States of America,USA,4410,Protection of Human health or Safety
2008,United States of America,USA,4410,Protection of Human health or Safety
2008,United States of America,USA,4410,Protection of Human health or Safety
2008,United States of America,USA,4410,Protection of the environment
2008,United States of America,USA,2710,Protection of the environment
2008,United States of America,USA,9020,Protection of Human health or Safety
2008,United States of America,USA,9020,Protection of Human health or Safety
2008,United States of America,USA,9020,Protection of Human health or Safety
2008,United States of America,USA,30710,Prevention of deceptive practices and consumer protection
2008,Argentina,ARG,60220,Plant protection
2008,Colombia,COL,20850,Food safety
2008,Colombia,COL,20850,Animal health
2008,Colombia,COL,20850,Protect humans from animal/plant pest or disease
2008,Australia,AUS,70960,Plant protection
2008,Australia,AUS,701,Plant protection
2008,Australia,AUS,70930,Plant protection
2008,Australia,AUS,702,Plant protection
2008,United States of America,USA,9020,Protection of Human health or Safety
2008,United States of America,USA,9020,Protection of Human health or Safety
2008,United States of America,USA,9020,Protection of Human health or Safety
2008,Costa Rica,CRI,406,Food safety
2008,Costa Rica,CRI,406,Protect humans from animal/plant pest or disease
2008,Costa Rica,CRI,402,Food safety
2008,Costa Rica,CRI,402,Protect humans from animal/plant pest or disease
2008,United States of America,USA,709,Plant protection
2008,United States of America,USA,70920,Plant protection
2008,European Union,EEC,102,Animal health
2008,Netherlands,NLD,60290,Protect humans from animal/plant pest or disease
2008,European Union,EEC,120810,Food safety
2008,European Union,EEC,120810,Protect humans from animal/plant pest or disease
2008,European Union,EEC,190110,Food safety
2008,European Union,EEC,190110,Protect humans from animal/plant pest or disease
2008,European Union,EEC,210390,Food safety
2008,European Union,EEC,210390,Protect humans from animal/plant pest or disease
2008,European Union,EEC,230250,Food safety
2008,European Union,EEC,230250,Protect humans from animal/plant pest or disease
2008,European Union,EEC,283699,Food safety
2008,European Union,EEC,283699,Protect humans from animal/plant pest or disease
2008,Australia,AUS,207,Food safety
2008,Australia,AUS,207,Protect humans from animal/plant pest or disease
2008,United States of America,USA,16,Food safety
2008,United States of America,USA,16,Protect humans from animal/plant pest or disease
2008,United States of America,USA,2,Food safety
2008,United States of America,USA,2,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,81010,Plant protection
2008,Brazil,BRA,81010,Protect territory from other damage from pests
2008,Brazil,BRA,80810,Plant protection
2008,Brazil,BRA,80810,Protect territory from other damage from pests
2008,Brazil,BRA,80910,Plant protection
2008,Brazil,BRA,80910,Protect territory from other damage from pests
2008,Brazil,BRA,80940,Plant protection
2008,Brazil,BRA,80940,Protect territory from other damage from pests
2008,Brazil,BRA,81050,Plant protection
2008,Brazil,BRA,81050,Protect territory from other damage from pests
2008,Brazil,BRA,71120,Plant protection
2008,Brazil,BRA,71120,Protect territory from other damage from pests
2008,Brazil,BRA,80211,Plant protection
2008,Brazil,BRA,80211,Protect territory from other damage from pests
2008,Brazil,BRA,80610,Plant protection
2008,Brazil,BRA,80610,Protect territory from other damage from pests
2008,Brazil,BRA,80930,Plant protection
2008,Brazil,BRA,80930,Protect territory from other damage from pests
2008,Brazil,BRA,80920,Plant protection
2008,Brazil,BRA,80920,Protect territory from other damage from pests
2008,Brazil,BRA,80231,Plant protection
2008,Brazil,BRA,80231,Protect territory from other damage from pests
2008,Brazil,BRA,81120,Plant protection
2008,Brazil,BRA,81120,Protect territory from other damage from pests
2008,Brazil,BRA,1,Food safety
2008,Brazil,BRA,1,Animal health
2008,Brazil,BRA,1,Plant protection
2008,Brazil,BRA,1,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,1,Protect territory from other damage from pests
2008,Albania,ALB,203,Food safety
2008,Albania,ALB,203,Animal health
2008,Albania,ALB,203,Protect humans from animal/plant pest or disease
2008,Albania,ALB,2309,Food safety
2008,Albania,ALB,2309,Animal health
2008,Albania,ALB,2309,Protect humans from animal/plant pest or disease
2008,Albania,ALB,103,Food safety
2008,Albania,ALB,103,Animal health
2008,Albania,ALB,103,Protect humans from animal/plant pest or disease
2008,Albania,ALB,511,Food safety
2008,Albania,ALB,511,Animal health
2008,Albania,ALB,511,Protect humans from animal/plant pest or disease
2008,Albania,ALB,104,Food safety
2008,Albania,ALB,104,Animal health
2008,Albania,ALB,104,Protect humans from animal/plant pest or disease
2008,Albania,ALB,511,Food safety
2008,Albania,ALB,511,Animal health
2008,Albania,ALB,511,Protect humans from animal/plant pest or disease
2008,Albania,ALB,102,Food safety
2008,Albania,ALB,102,Animal health
2008,Albania,ALB,102,Protect humans from animal/plant pest or disease
2008,Korea  Republic of,KOR,3,Food safety
2008,Korea  Republic of,KOR,3,Animal health
2008,Korea  Republic of,KOR,3,Protect humans from animal/plant pest or disease
2008,Japan,JPN,401,Food safety
2008,Japan,JPN,401,Protect humans from animal/plant pest or disease
2008,Japan,JPN,205,Food safety
2008,Japan,JPN,205,Protect humans from animal/plant pest or disease
2008,Japan,JPN,203,Food safety
2008,Japan,JPN,203,Protect humans from animal/plant pest or disease
2008,Japan,JPN,201,Food safety
2008,Japan,JPN,201,Protect humans from animal/plant pest or disease
2008,Japan,JPN,202,Food safety
2008,Japan,JPN,202,Protect humans from animal/plant pest or disease
2008,Japan,JPN,707,Food safety
2008,Japan,JPN,707,Protect humans from animal/plant pest or disease
2008,Japan,JPN,809,Food safety
2008,Japan,JPN,809,Protect humans from animal/plant pest or disease
2008,Japan,JPN,714,Food safety
2008,Japan,JPN,714,Protect humans from animal/plant pest or disease
2008,Japan,JPN,910,Food safety
2008,Japan,JPN,910,Protect humans from animal/plant pest or disease
2008,Japan,JPN,708,Food safety
2008,Japan,JPN,708,Protect humans from animal/plant pest or disease
2008,Japan,JPN,2002,Food safety
2008,Japan,JPN,2002,Protect humans from animal/plant pest or disease
2008,Japan,JPN,807,Food safety
2008,Japan,JPN,807,Protect humans from animal/plant pest or disease
2008,Japan,JPN,902,Food safety
2008,Japan,JPN,902,Protect humans from animal/plant pest or disease
2008,Japan,JPN,208,Food safety
2008,Japan,JPN,208,Protect humans from animal/plant pest or disease
2008,Japan,JPN,1201,Food safety
2008,Japan,JPN,1201,Protect humans from animal/plant pest or disease
2008,Japan,JPN,1208,Food safety
2008,Japan,JPN,1208,Protect humans from animal/plant pest or disease
2008,Japan,JPN,1210,Food safety
2008,Japan,JPN,1210,Protect humans from animal/plant pest or disease
2008,Japan,JPN,1207,Food safety
2008,Japan,JPN,1207,Protect humans from animal/plant pest or disease
2008,Japan,JPN,209,Food safety
2008,Japan,JPN,209,Protect humans from animal/plant pest or disease
2008,Japan,JPN,808,Food safety
2008,Japan,JPN,808,Protect humans from animal/plant pest or disease
2008,Japan,JPN,701,Food safety
2008,Japan,JPN,701,Protect humans from animal/plant pest or disease
2008,Japan,JPN,706,Food safety
2008,Japan,JPN,706,Protect humans from animal/plant pest or disease
2008,Japan,JPN,408,Food safety
2008,Japan,JPN,408,Protect humans from animal/plant pest or disease
2008,Japan,JPN,206,Food safety
2008,Japan,JPN,206,Protect humans from animal/plant pest or disease
2008,Japan,JPN,704,Food safety
2008,Japan,JPN,704,Protect humans from animal/plant pest or disease
2008,Japan,JPN,713,Food safety
2008,Japan,JPN,713,Protect humans from animal/plant pest or disease
2008,Japan,JPN,204,Food safety
2008,Japan,JPN,204,Protect humans from animal/plant pest or disease
2008,Japan,JPN,810,Food safety
2008,Japan,JPN,810,Protect humans from animal/plant pest or disease
2008,Japan,JPN,710,Food safety
2008,Japan,JPN,710,Protect humans from animal/plant pest or disease
2008,Japan,JPN,407,Food safety
2008,Japan,JPN,407,Protect humans from animal/plant pest or disease
2008,Japan,JPN,703,Food safety
2008,Japan,JPN,703,Protect humans from animal/plant pest or disease
2008,Japan,JPN,811,Food safety
2008,Japan,JPN,811,Protect humans from animal/plant pest or disease
2008,Japan,JPN,806,Food safety
2008,Japan,JPN,806,Protect humans from animal/plant pest or disease
2008,Japan,JPN,702,Food safety
2008,Japan,JPN,702,Protect humans from animal/plant pest or disease
2008,Japan,JPN,1211,Food safety
2008,Japan,JPN,1211,Protect humans from animal/plant pest or disease
2008,Japan,JPN,207,Food safety
2008,Japan,JPN,207,Protect humans from animal/plant pest or disease
2008,Japan,JPN,813,Food safety
2008,Japan,JPN,813,Protect humans from animal/plant pest or disease
2008,Japan,JPN,705,Food safety
2008,Japan,JPN,705,Protect humans from animal/plant pest or disease
2008,Japan,JPN,709,Food safety
2008,Japan,JPN,709,Protect humans from animal/plant pest or disease
2008,Japan,JPN,814,Food safety
2008,Japan,JPN,814,Protect humans from animal/plant pest or disease
2008,Nicaragua,NIC,3,Animal health
2008,Nicaragua,NIC,3,Protect humans from animal/plant pest or disease
2008,Korea  Republic of,KOR,3,Food safety
2008,Korea  Republic of,KOR,3,Animal health
2008,Korea  Republic of,KOR,3,Protect humans from animal/plant pest or disease
2008,Nepal,NPL,6,Plant protection
2008,Nepal,NPL,6,Protect territory from other damage from pests
2008,India,IND,2309,Food safety
2008,India,IND,2309,Animal health
2008,India,IND,2309,Protect humans from animal/plant pest or disease
2008,India,IND,204,Food safety
2008,India,IND,204,Animal health
2008,India,IND,204,Protect humans from animal/plant pest or disease
2008,India,IND,201,Food safety
2008,India,IND,201,Animal health
2008,India,IND,201,Protect humans from animal/plant pest or disease
2008,India,IND,407,Food safety
2008,India,IND,407,Animal health
2008,India,IND,407,Protect humans from animal/plant pest or disease
2008,India,IND,511,Food safety
2008,India,IND,511,Animal health
2008,India,IND,511,Protect humans from animal/plant pest or disease
2008,India,IND,207,Food safety
2008,India,IND,207,Animal health
2008,India,IND,207,Protect humans from animal/plant pest or disease
2008,India,IND,203,Food safety
2008,India,IND,203,Animal health
2008,India,IND,203,Protect humans from animal/plant pest or disease
2008,India,IND,401,Food safety
2008,India,IND,401,Animal health
2008,India,IND,401,Protect humans from animal/plant pest or disease
2008,India,IND,408,Food safety
2008,India,IND,408,Animal health
2008,India,IND,408,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,407,Protection of Human health or Safety
2008,Brazil,BRA,407,Protection of Human health or Safety
2008,Brazil,BRA,407,Protection of Human health or Safety
2008,European Union,EEC,204,Animal health
2008,European Union,EEC,203,Animal health
2008,European Union,EEC,201,Animal health
2008,European Union,EEC,208,Animal health
2008,European Union,EEC,205,Animal health
2008,New Zealand,NZL,101,Animal health
2008,Ecuador,ECU,6,Plant protection
2008,Armenia,ARM,6,Plant protection
2008,Brazil,BRA,407,Food safety
2008,Brazil,BRA,407,Protect humans from animal/plant pest or disease
2008,Ecuador,ECU,80720,Plant protection
2008,Ecuador,ECU,80720,Protect humans from animal/plant pest or disease
2008,Ecuador,ECU,80720,Protect territory from other damage from pests
2008,Ecuador,ECU,203,Animal health
2008,Ecuador,ECU,203,Protect humans from animal/plant pest or disease
2008,Thailand,THA,3824,Prevention of deceptive practices and consumer protection
2008,Thailand,THA,3824,Protection of Human health or Safety
2008,Thailand,THA,3824,Protection of Human health or Safety
2008,Thailand,THA,3824,Protection of Human health or Safety
2008,India,IND,207,Food safety
2008,India,IND,207,Animal health
2008,India,IND,207,Protect humans from animal/plant pest or disease
2008,India,IND,407,Food safety
2008,India,IND,407,Animal health
2008,India,IND,407,Protect humans from animal/plant pest or disease
2008,India,IND,201,Food safety
2008,India,IND,201,Animal health
2008,India,IND,201,Protect humans from animal/plant pest or disease
2008,India,IND,408,Food safety
2008,India,IND,408,Animal health
2008,India,IND,408,Protect humans from animal/plant pest or disease
2008,India,IND,511,Food safety
2008,India,IND,511,Animal health
2008,India,IND,511,Protect humans from animal/plant pest or disease
2008,India,IND,2309,Food safety
2008,India,IND,2309,Animal health
2008,India,IND,2309,Protect humans from animal/plant pest or disease
2008,India,IND,401,Food safety
2008,India,IND,401,Animal health
2008,India,IND,401,Protect humans from animal/plant pest or disease
2008,India,IND,203,Food safety
2008,India,IND,203,Animal health
2008,India,IND,203,Protect humans from animal/plant pest or disease
2008,India,IND,204,Food safety
2008,India,IND,204,Animal health
2008,India,IND,204,Protect humans from animal/plant pest or disease
2008,Indonesia,IDN,301,Animal health
2008,Korea  Republic of,KOR,20810,Animal health
2008,Albania,ALB,203,Food safety
2008,Albania,ALB,203,Animal health
2008,Albania,ALB,203,Protect humans from animal/plant pest or disease
2008,Albania,ALB,2309,Food safety
2008,Albania,ALB,2309,Animal health
2008,Albania,ALB,2309,Protect humans from animal/plant pest or disease
2008,Albania,ALB,103,Food safety
2008,Albania,ALB,103,Animal health
2008,Albania,ALB,103,Protect humans from animal/plant pest or disease
2008,Albania,ALB,511,Food safety
2008,Albania,ALB,511,Animal health
2008,Albania,ALB,511,Protect humans from animal/plant pest or disease
2008,Israel,ISR,90420,Protection of Human health or Safety
2008,Israel,ISR,90420,Protection of Human health or Safety
2008,Israel,ISR,90420,Protection of Human health or Safety
2008,Brazil,BRA,504,Food safety
2008,Brazil,BRA,504,Animal health
2008,Brazil,BRA,504,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,204,Food safety
2008,Brazil,BRA,204,Animal health
2008,Brazil,BRA,204,Protect humans from animal/plant pest or disease
2008,Chile,CHL,511,Animal health
2008,Chile,CHL,201,Animal health
2008,Albania,ALB,204,Food safety
2008,Albania,ALB,204,Animal health
2008,Albania,ALB,204,Protect humans from animal/plant pest or disease
2008,Albania,ALB,201,Food safety
2008,Albania,ALB,201,Animal health
2008,Albania,ALB,201,Protect humans from animal/plant pest or disease
2008,Albania,ALB,401,Food safety
2008,Albania,ALB,401,Animal health
2008,Albania,ALB,401,Protect humans from animal/plant pest or disease
2008,European Union,EEC,6,Plant protection
2008,European Union,EEC,6,Protect territory from other damage from pests
2008,Albania,ALB,203,Food safety
2008,Albania,ALB,203,Animal health
2008,Albania,ALB,203,Protect humans from animal/plant pest or disease
2008,Albania,ALB,2309,Food safety
2008,Albania,ALB,2309,Animal health
2008,Albania,ALB,2309,Protect humans from animal/plant pest or disease
2008,Albania,ALB,103,Food safety
2008,Albania,ALB,103,Animal health
2008,Albania,ALB,103,Protect humans from animal/plant pest or disease
2008,Albania,ALB,511,Food safety
2008,Albania,ALB,511,Animal health
2008,Albania,ALB,511,Protect humans from animal/plant pest or disease
2008,Chile,CHL,120930,Plant protection
2008,Brazil,BRA,206,Food safety
2008,Brazil,BRA,206,Animal health
2008,Brazil,BRA,206,Protect humans from animal/plant pest or disease
2008,Canada,CAN,70810,Food safety
2008,Canada,CAN,70810,Protect humans from animal/plant pest or disease
2008,Canada,CAN,71350,Food safety
2008,Canada,CAN,71350,Protect humans from animal/plant pest or disease
2008,Canada,CAN,120100,Food safety
2008,Canada,CAN,120100,Protect humans from animal/plant pest or disease
2008,Canada,CAN,2526,Food safety
2008,Canada,CAN,2526,Protect humans from animal/plant pest or disease
2008,United States of America,USA,80450,Plant protection
2008,Peru,PER,60110,Plant protection
2008,Peru,PER,60110,Plant protection
2008,Peru,PER,60110,Plant protection
2008,Peru,PER,60110,Plant protection
2008,Peru,PER,60110,Plant protection
2008,Peru,PER,60110,Plant protection
2008,Colombia,COL,407,Food safety
2008,Colombia,COL,407,Animal health
2008,Colombia,COL,407,Protect humans from animal/plant pest or disease
2008,Colombia,COL,105,Food safety
2008,Colombia,COL,105,Animal health
2008,Colombia,COL,105,Protect humans from animal/plant pest or disease
2008,Colombia,COL,207,Food safety
2008,Colombia,COL,207,Animal health
2008,Colombia,COL,207,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,204,Food safety
2008,Brazil,BRA,204,Animal health
2008,Brazil,BRA,204,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,201,Food safety
2008,Brazil,BRA,201,Animal health
2008,Brazil,BRA,201,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,102,Food safety
2008,Brazil,BRA,102,Animal health
2008,Brazil,BRA,102,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,104,Food safety
2008,Brazil,BRA,104,Animal health
2008,Brazil,BRA,104,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,204,Food safety
2008,Brazil,BRA,204,Animal health
2008,Brazil,BRA,204,Protect humans from animal/plant pest or disease
2008,Brazil,BRA,2,Food safety
2008,Brazil,BRA,2,Animal health
2008,Brazil,BRA,2,Protect humans from animal/plant pest or disease
2008,Canada,CAN,2,Food safety
2008,Canada,CAN,2,Protect humans from animal/plant pest or disease
2008,Canada,CAN,3,Food safety
2008,Canada,CAN,3,Protect humans from animal/plant pest or disease
2008,Canada,CAN,16,Food safety
2008,Canada,CAN,16,Protect humans from animal/plant pest or disease
2008,Albania,ALB,105,Food safety
2008,Albania,ALB,105,Animal health
2008,Albania,ALB,105,Protect humans from animal/plant pest or disease
2008,Albania,ALB,207,Food safety
2008,Albania,ALB,207,Animal health
2008,Albania,ALB,207,Protect humans from animal/plant pest or disease
2008,Albania,ALB,2309,Food safety
2008,Albania,ALB,2309,Animal health
2008,Albania,ALB,2309,Protect humans from animal/plant pest or disease
2008,Albania,ALB,511,Food safety
2008,Albania,ALB,511,Animal health
