"","Country.Name","Country.Code","Year","Commodity.Code","Weighted.Average","contig","distw","Trade.Value..US..","Animal.health","Consumer.information","Cost.saving","Food.safety","Harmonization","Labelling","Lower.barriers.to.trade","National.security.requirements","Not.specified","Other","Plant.protection","Prevention.of.deceptive.practices.and.consumer.protection","Protect.humans.from.animal.plant.pest.or.disease","Protect.territory.from.other.damage.from.pests","Protection.of.animal.or.plant.life.or.health","Protection.of.Human.health.or.Safety","Protection.of.the.environment","Quality.requirements","ln_PIB","ln_Tariff","ln_Export"
"669","Ecuador","EEC",2009,12,15.88,0,"4265.742",707213,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8587473200942,2.82612948916781,13.4690871724896
"670","Ecuador","EEC",2009,12,15.88,0,"4265.742",707213,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8587473200942,2.82612948916781,13.4690871724896
"671","Ecuador","EEC",2009,13,15.88,0,"4265.742",707213,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,24.8587473200942,2.82612948916781,13.4690871724896
"672","Ecuador","EEC",2009,15,15.88,0,"4265.742",707213,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8587473200942,2.82612948916781,13.4690871724896
"673","Egypt, Arab Rep.","EGY",2009,2,8.01,0,"9757.794",281434315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9649195921062,2.19833507162025,19.4554096390622
"674","Egypt, Arab Rep.","EGY",2009,10,0,0,"9757.794",4840000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.9649195921062,0,15.3924252786928
"675","Egypt, Arab Rep.","EGY",2009,10,0,0,"9757.794",4840000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.9649195921062,0,15.3924252786928
"676","Egypt, Arab Rep.","FJI",2009,1,0,0,"9757.794",4840000,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,25.9649195921062,0,15.3924252786928
"677","Egypt, Arab Rep.","FJI",2009,2,0,0,"9757.794",4840000,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,25.9649195921062,0,15.3924252786928
"678","Egypt, Arab Rep.","FJI",2009,4,0,0,"9757.794",4840000,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,25.9649195921062,0,15.3924252786928
"679","Egypt, Arab Rep.","FJI",2009,6,0,0,"9757.794",4840000,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,25.9649195921062,0,15.3924252786928
"680","Egypt, Arab Rep.","FJI",2009,7,0,0,"9757.794",4840000,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,25.9649195921062,0,15.3924252786928
"681","Egypt, Arab Rep.","FJI",2009,8,0,0,"9757.794",4840000,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,25.9649195921062,0,15.3924252786928
"682","Egypt, Arab Rep.","IDN",2009,3,0,0,"9757.794",4840000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25.9649195921062,0,15.3924252786928
"683","India","IND",2009,6,10,0,"13949.72",34450,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.9250976522481,2.39789527279837,10.4472642764418
"684","India","IND",2009,8,30,0,"13949.72",604330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9250976522481,3.43398720448515,13.3118756853339
"685","India","IND",2009,10,30,0,"13949.72",604330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.9250976522481,3.43398720448515,13.3118756853339
"686","India","IND",2009,12,30,0,"13949.72",97942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.9250976522481,3.43398720448515,11.4921307457135
"687","India","IND",2009,10,30,0,"13949.72",97942,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.9250976522481,3.43398720448515,11.4921307457135
"688","India","IND",2009,10,30,0,"13949.72",97942,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.9250976522481,3.43398720448515,11.4921307457135
"689","India","IND",2009,10,30,0,"13949.72",97942,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.9250976522481,3.43398720448515,11.4921307457135
"690","India","ISR",2009,6,30,0,"13949.72",97942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.9250976522481,3.43398720448515,11.4921307457135
"691","Jordan","JOR",2009,10,0,0,"10256.54",1183589,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23.9077158347996,0,13.9840619057847
"692","Jordan","JOR",2009,10,0,0,"10256.54",1183589,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.9077158347996,0,13.9840619057847
"693","Japan","JPN",2009,10,0.48,0,"17981.98",44301552,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29.2856967327921,0.392042087776024,17.6065302682617
"694","Japan","JPN",2009,10,0.48,0,"17981.98",44301552,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,0.392042087776024,17.6065302682617
"695","Japan","JPN",2009,10,0.48,0,"17981.98",44301552,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,0.392042087776024,17.6065302682617
"696","Japan","JPN",2009,10,0.48,0,"17981.98",44301552,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.2856967327921,0.392042087776024,17.6065302682617
"697","Japan","JPN",2009,10,0.48,0,"17981.98",44301552,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,0.392042087776024,17.6065302682617
"698","Japan","JPN",2009,10,0.48,0,"17981.98",44301552,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,0.392042087776024,17.6065302682617
"699","Japan","JPN",2009,10,0.48,0,"17981.98",44301552,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,29.2856967327921,0.392042087776024,17.6065302682617
"700","Japan","JPN",2009,10,0.48,0,"17981.98",44301552,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,0.392042087776024,17.6065302682617
"701","Japan","JPN",2009,10,0.48,0,"17981.98",44301552,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,0.392042087776024,17.6065302682617
"702","Japan","JPN",2009,11,15.12,0,"17981.98",152456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,2.78006073707848,11.9346313088082
"703","Japan","JPN",2009,12,0.01,0,"17981.98",247298456,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.2856967327921,0.00995033085316809,19.3261064890431
"704","Japan","JPN",2009,12,0.01,0,"17981.98",247298456,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.2856967327921,0.00995033085316809,19.3261064890431
"705","Japan","JPN",2009,12,0.01,0,"17981.98",247298456,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,0.00995033085316809,19.3261064890431
"706","Japan","JPN",2009,12,0.01,0,"17981.98",247298456,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.2856967327921,0.00995033085316809,19.3261064890431
"707","Japan","JPN",2009,12,0.01,0,"17981.98",247298456,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.2856967327921,0.00995033085316809,19.3261064890431
"708","Japan","JPN",2009,12,0.01,0,"17981.98",247298456,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,0.00995033085316809,19.3261064890431
"709","Japan","JPN",2009,12,0.01,0,"17981.98",247298456,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,0.00995033085316809,19.3261064890431
"710","Japan","JPN",2009,12,0.01,0,"17981.98",247298456,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.2856967327921,0.00995033085316809,19.3261064890431
"711","Japan","JPN",2009,12,0.01,0,"17981.98",247298456,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,0.00995033085316809,19.3261064890431
"712","Japan","JPN",2009,12,0.01,0,"17981.98",247298456,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,0.00995033085316809,19.3261064890431
"713","Japan","JPN",2009,12,0.01,0,"17981.98",247298456,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2856967327921,0.00995033085316809,19.3261064890431
"714","Japan","JPN",2009,15,0.53,0,"17981.98",12403776,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.2856967327921,0.425267735404344,16.3335115003487
"715","Japan","JPN",2009,15,0.53,0,"17981.98",12403776,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.2856967327921,0.425267735404344,16.3335115003487
"716","Kenya","KEN",2009,10,23.33,0,"9146.711",3912500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.334764987364,3.19171015679543,15.1796871138305
"717","Korea, Rep.","KOR",2009,2,21.58,0,"17793.04",71488280,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5278082406224,3.11706455872152,18.0850440781446
"718","Korea, Rep.","KOR",2009,3,13.46,0,"17793.04",5514955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5278082406224,2.67138621673062,15.5229740510716
"719","Korea, Rep.","KOR",2009,4,34.1,0,"17793.04",96201,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5278082406224,3.55820113047182,11.4741950316102
"720","Korea, Rep.","KOR",2009,6,8,0,"17793.04",900,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,27.5278082406224,2.19722457733622,6.80239476332431
"721","Korea, Rep.","KOR",2009,7,32.62,0,"17793.04",900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.5278082406224,3.51512112798047,6.80239476332431
"722","Korea, Rep.","KOR",2009,8,24.18,0,"17793.04",411842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.5278082406224,3.2260500286162,12.928395059633
"723","Korea, Rep.","KOR",2009,10,428.67,0,"17793.04",99718550,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5278082406224,6.06301747219289,18.4178622757999
"724","Korea, Rep.","KOR",2009,10,428.67,0,"17793.04",99718550,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,27.5278082406224,6.06301747219289,18.4178622757999
"725","Korea, Rep.","KOR",2009,10,428.67,0,"17793.04",99718550,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5278082406224,6.06301747219289,18.4178622757999
"726","Korea, Rep.","KOR",2009,10,428.67,0,"17793.04",99718550,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5278082406224,6.06301747219289,18.4178622757999
"727","Korea, Rep.","KOR",2009,12,4.77,0,"17793.04",207865120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5278082406224,1.75267208052001,19.152399965785
"728","Korea, Rep.","KOR",2009,12,4.77,0,"17793.04",207865120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5278082406224,1.75267208052001,19.152399965785
"729","Korea, Rep.","KOR",2009,15,5.97,0,"17793.04",9987151,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5278082406224,1.94161522477243,16.1168099247665
"730","Kuwait","KWT",2009,10,0,0,"11267.46",19494685,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.3863574071627,0,16.7856524222791
"731","Kuwait","KWT",2009,10,0,0,"11267.46",19494685,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.3863574071627,0,16.7856524222791
"732","Kuwait","KWT",2009,10,0,0,"11267.46",19494685,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.3863574071627,0,16.7856524222791
"733","Kuwait","KWT",2009,10,0,0,"11267.46",19494685,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.3863574071627,0,16.7856524222791
"734","Kuwait","LKA",2009,3,0,0,"11267.46",19494685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3863574071627,0,16.7856524222791
"735","Mexico","MEX",2009,1,15.98,0,"7621.778",188515,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27.5257109886116,2.8320361808832,12.146932858301
"736","Mexico","MEX",2009,10,0,0,"7621.778",4197869,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.5257109886116,0,15.2500875735399
"737","Mexico","MEX",2009,10,0,0,"7621.778",4197869,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.5257109886116,0,15.2500875735399
"738","Mexico","MEX",2009,10,0,0,"7621.778",4197869,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.5257109886116,0,15.2500875735399
"739","Mexico","MEX",2009,10,0,0,"7621.778",4197869,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.5257109886116,0,15.2500875735399
"740","Mexico","MKD",2009,1,0,0,"7621.778",4197869,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5257109886116,0,15.2500875735399
"741","Mexico","MKD",2009,2,0,0,"7621.778",4197869,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5257109886116,0,15.2500875735399
"742","Mexico","MKD",2009,5,0,0,"7621.778",4197869,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5257109886116,0,15.2500875735399
"743","Mexico","MKD",2009,10,0,0,"7621.778",4197869,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5257109886116,0,15.2500875735399
"744","Mexico","MKD",2009,10,0,0,"7621.778",4197869,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5257109886116,0,15.2500875735399
"745","Mexico","MKD",2009,10,0,0,"7621.778",4197869,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.5257109886116,0,15.2500875735399
"746","Mexico","MNG",2009,2,0,0,"7621.778",4197869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,27.5257109886116,0,15.2500875735399
"747","Mexico","MNG",2009,3,0,0,"7621.778",4197869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,27.5257109886116,0,15.2500875735399
"748","Mongolia","MNG",2009,4,5,0,"15762.14",4197869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22.2458051735682,1.79175946922805,15.2500875735399
"749","Mongolia","MNG",2009,7,5,0,"15762.14",4197869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22.2458051735682,1.79175946922805,15.2500875735399
"750","Mongolia","MNG",2009,8,5,0,"15762.14",4197869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22.2458051735682,1.79175946922805,15.2500875735399
"751","Mongolia","MNG",2009,9,5,0,"15762.14",4197869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22.2458051735682,1.79175946922805,15.2500875735399
"752","Mongolia","MNG",2009,15,5,0,"15762.14",4197869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22.2458051735682,1.79175946922805,15.2500875735399
"753","Mongolia","MNG",2009,11,5,0,"15762.14",4197869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22.2458051735682,1.79175946922805,15.2500875735399
"754","Mongolia","MNG",2009,11,5,0,"15762.14",4197869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22.2458051735682,1.79175946922805,15.2500875735399
"755","Mongolia","MNG",2009,11,5,0,"15762.14",4197869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22.2458051735682,1.79175946922805,15.2500875735399
"756","Malaysia","MYS",2009,2,1.46,0,"16193.42",3706178,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26.032808094004,0.900161349944271,15.1255117148953
"757","Malaysia","MYS",2009,3,0,0,"16193.42",274141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.032808094004,0,12.5213978515499
"758","Malaysia","NIC",2009,3,0,0,"16193.42",274141,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26.032808094004,0,12.5213978515499
"759","Malaysia","NPL",2009,6,0,0,"16193.42",274141,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26.032808094004,0,12.5213978515499
"760","Malaysia","NPL",2009,10,0,0,"16193.42",274141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.032808094004,0,12.5213978515499
"761","Malaysia","NZL",2009,7,0,0,"16193.42",274141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.032808094004,0,12.5213978515499
"762","New Zealand","NZL",2009,9,0.01,0,"12407.41",4354815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.5218510030842,0.00995033085316809,15.2867926874583
"763","New Zealand","NZL",2009,10,0,0,"12407.41",78516,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.5218510030842,0,11.2710577046577
"764","New Zealand","NZL",2009,12,0,0,"12407.41",791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.5218510030842,0,6.67329796776765
"765","New Zealand","NZL",2009,15,0.06,0,"12407.41",2579960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.5218510030842,0.0582689081239758,14.7632844529016
"766","New Zealand","NZL",2009,10,0,0,"12407.41",78516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5218510030842,0,11.2710577046577
"767","New Zealand","NZL",2009,10,0,0,"12407.41",78516,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25.5218510030842,0,11.2710577046577
"768","New Zealand","NZL",2009,15,0.06,0,"12407.41",2579960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5218510030842,0.0582689081239758,14.7632844529016
"769","Peru","PER",2009,10,6.79,1,"3592.376",13365660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5175923901189,2.05284085988266,16.4081992890519
"770","Peru","PER",2009,10,6.79,1,"3592.376",13365660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5175923901189,2.05284085988266,16.4081992890519
"771","Peru","PER",2009,10,6.79,1,"3592.376",13365660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5175923901189,2.05284085988266,16.4081992890519
"772","Peru","PER",2009,15,0.49,1,"3592.376",9914730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25.5175923901189,0.398776119957368,16.1095320880978
"773","Peru","PER",2009,10,6.79,1,"3592.376",13365660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5175923901189,2.05284085988266,16.4081992890519
"774","Philippines","PHL",2009,10,26.61,0,"18221.51",30017402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8492195097634,3.31817802594206,17.2172878381195
"775","Philippines","PHL",2009,10,26.61,0,"18221.51",30017402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8492195097634,3.31817802594206,17.2172878381195
"776","Philippines","PHL",2009,10,26.61,0,"18221.51",30017402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8492195097634,3.31817802594206,17.2172878381195
"777","Philippines","PHL",2009,10,26.61,0,"18221.51",30017402,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,25.8492195097634,3.31817802594206,17.2172878381195
"778","Philippines","PHL",2009,10,26.61,0,"18221.51",30017402,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25.8492195097634,3.31817802594206,17.2172878381195
"779","Philippines","PHL",2009,10,26.61,0,"18221.51",30017402,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25.8492195097634,3.31817802594206,17.2172878381195
"780","Philippines","PHL",2009,15,2.07,0,"18221.51",138208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8492195097634,1.12167756159911,11.8365150757604
"781","Philippines","PHL",2009,15,2.07,0,"18221.51",138208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8492195097634,1.12167756159911,11.8365150757604
"782","Philippines","PHL",2009,15,2.07,0,"18221.51",138208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8492195097634,1.12167756159911,11.8365150757604
"783","Philippines","PHL",2009,10,26.61,0,"18221.51",30017402,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,25.8492195097634,3.31817802594206,17.2172878381195
"784","Philippines","PHL",2009,15,2.07,0,"18221.51",138208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8492195097634,1.12167756159911,11.8365150757604
"785","Philippines","SAU",2009,11,2.07,0,"18221.51",138208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,25.8492195097634,1.12167756159911,11.8365150757604
"786","Singapore","SGP",2009,10,0,0,"16065.5",158958,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.991908667502,0,11.976395295365
"787","Singapore","SGP",2009,10,0,0,"16065.5",158958,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.991908667502,0,11.976395295365
"788","El Salvador","SLV",2009,3,9.17,0,"6040.358",158958,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,23.5912567802091,2.31944221006047,11.976395295365
"789","El Salvador","SLV",2009,10,9.17,0,"6040.358",158958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5912567802091,2.31944221006047,11.976395295365
"790","El Salvador","SLV",2009,10,9.17,0,"6040.358",158958,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5912567802091,2.31944221006047,11.976395295365
"791","El Salvador","SWZ",2009,10,9.17,0,"6040.358",158958,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.5912567802091,2.31944221006047,11.976395295365
"792","Turkey","TUR",2009,6,3.9,0,"10224.84",1107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.1919577063258,1.58923520511658,7.00940893270864
"793","Tanzania","TZA",2009,11,60,0,"8965.497",1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,24.0933655008692,4.11087386417331,7.00940893270864
"794","Tanzania","TZA",2009,12,0,0,"8965.497",40113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,24.0933655008692,0,10.5994557502828
"795","Ukraine","UKR",2009,10,5,0,"10689.79",40113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4864086185086,1.79175946922805,10.5994557502828
"796","Ukraine","UKR",2009,10,5,0,"10689.79",40113,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,25.4864086185086,1.79175946922805,10.5994557502828
"797","Ukraine","UKR",2009,10,5,0,"10689.79",40113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4864086185086,1.79175946922805,10.5994557502828
"798","Ukraine","UKR",2009,10,5,0,"10689.79",40113,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.4864086185086,1.79175946922805,10.5994557502828
"799","Ukraine","UKR",2009,15,7.63,0,"10689.79",40113,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,25.4864086185086,2.15524450509534,10.5994557502828
"800","Ukraine","UKR",2009,15,7.63,0,"10689.79",40113,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,25.4864086185086,2.15524450509534,10.5994557502828
"801","United States","USA",2009,2,0,0,"8088.514",5574844,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.3016416886604,0,15.5337748928562
"802","United States","USA",2009,4,1.39,0,"8088.514",43595681,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.3016416886604,0.871293365943419,17.5904686437795
"803","United States","USA",2009,6,0.11,0,"8088.514",5966526,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,30.3016416886604,0.104360015324243,15.601675406446
"804","United States","USA",2009,7,3.8,0,"8088.514",5173506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.3016416886604,1.56861591791385,15.4590611597829
"805","United States","USA",2009,8,0.11,0,"8088.514",209160060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.3016416886604,0.104360015324243,19.1586103541459
"806","United States","USA",2009,10,1.46,0,"8088.514",25405866,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.3016416886604,0.900161349944271,17.050490650207
"807","United States","USA",2009,10,1.46,0,"8088.514",25405866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3016416886604,0.900161349944271,17.050490650207
"808","United States","USA",2009,10,1.46,0,"8088.514",25405866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3016416886604,0.900161349944271,17.050490650207
"809","United States","USA",2009,10,1.46,0,"8088.514",25405866,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,30.3016416886604,0.900161349944271,17.050490650207
"810","United States","USA",2009,10,1.46,0,"8088.514",25405866,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.3016416886604,0.900161349944271,17.050490650207
"811","United States","USA",2009,10,1.46,0,"8088.514",25405866,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.3016416886604,0.900161349944271,17.050490650207
"812","United States","USA",2009,10,1.46,0,"8088.514",25405866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.3016416886604,0.900161349944271,17.050490650207
"813","United States","USA",2009,10,1.46,0,"8088.514",25405866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.3016416886604,0.900161349944271,17.050490650207
"814","United States","USA",2009,10,1.46,0,"8088.514",25405866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.3016416886604,0.900161349944271,17.050490650207
"815","United States","VNM",2009,3,1.46,0,"8088.514",25405866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3016416886604,0.900161349944271,17.050490650207
"816","United States","VNM",2009,10,1.46,0,"8088.514",25405866,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.3016416886604,0.900161349944271,17.050490650207
"817","South Africa","ZAF",2009,10,0,0,"7342.994",46324424,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,26.4134106933562,0,17.6511798961674
"818","South Africa","ZAF",2009,10,0,0,"7342.994",46324424,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,26.4134106933562,0,17.6511798961674
"819","South Africa","ALB",2010,1,0,0,"7342.994",46324424,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26.4134106933562,0,17.6511798961674
